block,price,ts
13538700,3031454440000000000,1635871965
13538701,3031454440000000000,1635871970
13538702,3031454440000000000,1635871975
13538703,3031454440000000000,1635871989
13538704,3031454440000000000,1635871997
13538705,3031454440000000000,1635872002
13538706,3031454440000000000,1635872004
13538707,3031454440000000000,1635872089
13538708,3031454440000000000,1635872099
13538709,3031454440000000000,1635872100
13538710,3031454440000000000,1635872122
13538711,3031454440000000000,1635872133
13538712,3031454440000000000,1635872151
13538713,3031454440000000000,1635872155
13538714,3031454440000000000,1635872156
13538715,3031454440000000000,1635872158
13538716,3031454440000000000,1635872173
13538717,3031454440000000000,1635872196
13538718,3031454440000000000,1635872216
13538719,3031454440000000000,1635872221
13538720,3031454440000000000,1635872241
13538721,3031454440000000000,1635872354
13538722,3031454440000000000,1635872371
13538723,3031454440000000000,1635872375
13538724,3031454440000000000,1635872391
13538725,3031454440000000000,1635872398
13538726,3031454440000000000,1635872404
13538727,3031454440000000000,1635872414
13538728,3031454440000000000,1635872420
13538729,3031454440000000000,1635872438
13538730,3031454440000000000,1635872441
13538731,3031454440000000000,1635872452
13538732,3031454440000000000,1635872471
13538733,3031454440000000000,1635872486
13538734,3031454440000000000,1635872503
13538735,3031454440000000000,1635872514
13538736,3031454440000000000,1635872524
13538737,3031454440000000000,1635872525
13538738,3031454440000000000,1635872543
13538739,3031454440000000000,1635872573
13538740,3031454440000000000,1635872582
13538741,3031454440000000000,1635872617
13538742,3031454440000000000,1635872622
13538743,3031454440000000000,1635872631
13538744,3031454440000000000,1635872648
13538745,3031454440000000000,1635872664
13538746,3031454440000000000,1635872665
13538747,3031454440000000000,1635872674
13538748,3031454440000000000,1635872691
13538749,3031454440000000000,1635872695
13538750,3031454440000000000,1635872698
13538751,3031454440000000000,1635872727
13538752,3031454440000000000,1635872747
13538753,3031454440000000000,1635872759
13538754,3031454440000000000,1635872760
13538755,3031454440000000000,1635872767
13538756,3031454440000000000,1635872783
13538757,3031454440000000000,1635872798
13538758,3031454440000000000,1635872811
13538759,3031454440000000000,1635872815
13538760,3031454440000000000,1635872818
13538761,3031454440000000000,1635872866
13538762,3031454440000000000,1635872872
13538763,3031454440000000000,1635872874
13538764,3031454440000000000,1635872881
13538765,3031454440000000000,1635872891
13538766,3031454440000000000,1635872946
13538767,3031454440000000000,1635872966
13538768,3031454440000000000,1635872972
13538769,3031454440000000000,1635872977
13538770,3031454440000000000,1635872981
13538771,3031454440000000000,1635872984
13538772,3031454440000000000,1635873012
13538773,3031454440000000000,1635873021
13538774,3031454440000000000,1635873036
13538775,3031454440000000000,1635873053
13538776,3031454440000000000,1635873078
13538777,3031454440000000000,1635873080
13538778,3031454440000000000,1635873123
13538779,3031454440000000000,1635873134
13538780,3031454440000000000,1635873137
13538781,3031454440000000000,1635873139
13538782,3031454440000000000,1635873149
13538783,3031454440000000000,1635873158
13538784,3031454440000000000,1635873159
13538785,3031454440000000000,1635873167
13538786,3031454440000000000,1635873184
13538787,3031454440000000000,1635873192
13538788,3031454440000000000,1635873196
13538789,3031454440000000000,1635873201
13538790,3031454440000000000,1635873208
13538791,3031454440000000000,1635873212
13538792,3031454440000000000,1635873230
13538793,3031454440000000000,1635873233
13538794,3031454440000000000,1635873244
13538795,3031454440000000000,1635873295
13538796,3031454440000000000,1635873303
13538797,3031454440000000000,1635873309
13538798,3031454440000000000,1635873343
13538799,3031454440000000000,1635873349
13538800,3031454440000000000,1635873362
13538801,3031454440000000000,1635873365
13538802,3031454440000000000,1635873391
13538803,3031454440000000000,1635873394
13538804,3031454440000000000,1635873399
13538805,3031454440000000000,1635873406
13538806,3031454440000000000,1635873422
13538807,3031454440000000000,1635873423
13538808,3031454440000000000,1635873435
13538809,3031454440000000000,1635873440
13538810,3031454440000000000,1635873464
13538811,3031454440000000000,1635873467
13538812,3031454440000000000,1635873469
13538813,3031454440000000000,1635873483
13538814,3031454440000000000,1635873488
13538815,3031454440000000000,1635873515
13538816,3031454440000000000,1635873518
13538817,3031454440000000000,1635873536
13538818,3031454440000000000,1635873568
13538819,3031454440000000000,1635873582
13538820,3031454440000000000,1635873599
13538821,3031454440000000000,1635873630
13538822,3031454440000000000,1635873633
13538823,3031454440000000000,1635873636
13538824,3031454440000000000,1635873645
13538825,3031454440000000000,1635873691
13538826,3031454440000000000,1635873724
13538827,3031454440000000000,1635873741
13538828,3031454440000000000,1635873785
13538829,3031454440000000000,1635873799
13538830,3031454440000000000,1635873812
13538831,3031454440000000000,1635873818
13538832,3031454440000000000,1635873820
13538833,3031454440000000000,1635873827
13538834,3031454440000000000,1635873838
13538835,3031454440000000000,1635873840
13538836,3031454440000000000,1635873848
13538837,3031454440000000000,1635873854
13538838,3031454440000000000,1635873898
13538839,3031454440000000000,1635873908
13538840,3031454440000000000,1635873938
13538841,3031454440000000000,1635873955
13538842,3031454440000000000,1635873962
13538843,3031454440000000000,1635873981
13538844,3031454440000000000,1635874006
13538845,3031454440000000000,1635874025
13538846,3031454440000000000,1635874039
13538847,3031454440000000000,1635874050
13538848,3031454440000000000,1635874054
13538849,3031454440000000000,1635874056
13538850,3031454440000000000,1635874064
13538851,3031454440000000000,1635874081
13538852,3031454440000000000,1635874084
13538853,3031454440000000000,1635874136
13538854,3031454440000000000,1635874152
13538855,3031454440000000000,1635874169
13538856,3031454440000000000,1635874187
13538857,3031454440000000000,1635874205
13538858,3031454440000000000,1635874211
13538859,3031454440000000000,1635874213
13538860,3031454440000000000,1635874235
13538861,3031454440000000000,1635874236
13538862,3031454440000000000,1635874267
13538863,3031454440000000000,1635874285
13538864,3031454440000000000,1635874299
13538865,3031454440000000000,1635874303
13538866,3031454440000000000,1635874304
13538867,3031454440000000000,1635874319
13538868,3031454440000000000,1635874325
13538869,3031454440000000000,1635874329
13538870,3031454440000000000,1635874346
13538871,3031454440000000000,1635874354
13538872,3031454440000000000,1635874363
13538873,3031454440000000000,1635874374
13538874,3031454440000000000,1635874376
13538875,3031454440000000000,1635874389
13538876,3031454440000000000,1635874396
13538877,3031454440000000000,1635874405
13538878,3031454440000000000,1635874406
13538879,3031454440000000000,1635874464
13538880,3031454440000000000,1635874480
13538881,3031454440000000000,1635874490
13538882,3031454440000000000,1635874532
13538883,3031454440000000000,1635874556
13538884,3031454440000000000,1635874564
13538885,3031454440000000000,1635874576
13538886,3031454440000000000,1635874581
13538887,3031454440000000000,1635874613
13538888,3031454440000000000,1635874614
13538889,3031454440000000000,1635874620
13538890,3031454440000000000,1635874625
13538891,3031454440000000000,1635874654
13538892,3031454440000000000,1635874658
13538893,3031454440000000000,1635874681
13538894,3031454440000000000,1635874691
13538895,3031454440000000000,1635874698
13538896,3031454440000000000,1635874717
13538897,3031454440000000000,1635874734
13538898,3031454440000000000,1635874751
13538899,3031454440000000000,1635874755
13538900,3031454440000000000,1635874767
13538901,3031454440000000000,1635874768
13538902,3031454440000000000,1635874798
